"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IL7R18",6.43759677693157e-112,1.27508024427569,0.985,0.525,1.33444943589014e-107,"CD8 TEM_3","IL7R"
"NKG713",5.94288841192257e-98,0.650107364402659,0.99,0.423,1.23190133890743e-93,"CD8 TEM_3","NKG7"
"CD234",5.77474793524112e-97,1.03325293986982,0.931,0.483,1.19704749949613e-92,"CD8 TEM_3","CD2"
"DUSP215",7.74194352991673e-91,1.14960741357918,0.888,0.453,1.60482747431644e-86,"CD8 TEM_3","DUSP2"
"HOPX15",2.69932778219346e-89,0.769954218554631,0.715,0.236,5.59543655970883e-85,"CD8 TEM_3","HOPX"
"SYNE226",5.93507812387867e-88,0.952046090096178,0.939,0.47,1.23028234429881e-83,"CD8 TEM_3","SYNE2"
"CTSW15",2.18892662935566e-85,0.691703017759093,0.786,0.289,4.53742600999134e-81,"CD8 TEM_3","CTSW"
"TRAC25",5.92654835570386e-83,0.917510856708946,0.906,0.443,1.22851420865385e-78,"CD8 TEM_3","TRAC"
"CST715",7.85155851618283e-79,0.537786849471749,0.845,0.299,1.62754956481954e-74,"CD8 TEM_3","CST7"
"MYBL115",2.67058155852751e-73,0.710813586323632,0.651,0.228,5.53584851267168e-69,"CD8 TEM_3","MYBL1"
"CD3E30",7.47709916818045e-73,0.775925612366604,0.957,0.526,1.54992788657213e-68,"CD8 TEM_3","CD3E"
"LINC0187111",3.36816083194745e-72,0.580499049608327,0.545,0.173,6.98186058854387e-68,"CD8 TEM_3","LINC01871"
"CD3D28",1.18447309046733e-71,0.773320372814633,0.962,0.511,2.45529426922973e-67,"CD8 TEM_3","CD3D"
"CD3G28",2.37051984532354e-69,0.714384763435913,0.926,0.466,4.91385058737117e-65,"CD8 TEM_3","CD3G"
"ITGB122",5.45739119647526e-69,0.941165228395076,0.908,0.592,1.13126262111736e-64,"CD8 TEM_3","ITGB1"
"SAMD318",2.75906649389866e-68,0.653929833225948,0.659,0.257,5.71926893520254e-64,"CD8 TEM_3","SAMD3"
"ZFP36L218",4.21367883047192e-68,0.871854327273215,0.992,0.902,8.73453484768525e-64,"CD8 TEM_3","ZFP36L2"
"B2M18",1.56025222941644e-63,0.393579723209434,1,1,3.23424684635734e-59,"CD8 TEM_3","B2M"
"PIK3R127",2.6011052211637e-61,0.838909763821617,0.86,0.533,5.39183101295023e-57,"CD8 TEM_3","PIK3R1"
"HCST18",2.09636959198451e-58,0.6391578038325,0.987,0.844,4.34556452722469e-54,"CD8 TEM_3","HCST"
"ARL4C25",3.56161422475662e-54,0.670631963602141,0.975,0.688,7.382870126498e-50,"CD8 TEM_3","ARL4C"
"RORA24",2.11055979936204e-48,0.563005015859591,0.728,0.356,4.37497940809758e-44,"CD8 TEM_3","RORA"
"CALM124",4.63056411183042e-47,0.513742205106956,0.997,0.959,9.59869634741328e-43,"CD8 TEM_3","CALM1"
"GZMM17",5.32405031052558e-47,0.488713069212052,0.779,0.373,1.10362238886885e-42,"CD8 TEM_3","GZMM"
"C12orf7515",1.37531455433531e-45,0.500605771076469,0.611,0.276,2.85088953968167e-41,"CD8 TEM_3","C12orf75"
"CLEC2D28",2.55513539864718e-44,0.586924012638362,0.832,0.504,5.29654016785574e-40,"CD8 TEM_3","CLEC2D"
"RPL36AL20",1.0097837079172e-42,0.474138621122391,0.997,0.982,2.09318064814157e-38,"CD8 TEM_3","RPL36AL"
"CD717",1.36889795978884e-42,0.490460269498939,0.761,0.414,2.83758858084629e-38,"CD8 TEM_3","CD7"
"TRBC225",3.22738388777738e-39,0.697699001490058,0.847,0.543,6.69004406097373e-35,"CD8 TEM_3","TRBC2"
"TC2N6",5.58061392340851e-38,0.433478306386802,0.506,0.224,1.15680546018335e-33,"CD8 TEM_3","TC2N"
"EMB26",5.59313974367071e-38,0.587377422549829,0.799,0.562,1.1594019374655e-33,"CD8 TEM_3","EMB"
"PARP815",6.75457052875829e-37,0.568713981460312,0.623,0.361,1.40015492490631e-32,"CD8 TEM_3","PARP8"
"PPP2R5C24",2.42989343673139e-36,0.580746489067441,0.868,0.627,5.03692610500049e-32,"CD8 TEM_3","PPP2R5C"
"CD5225",3.97671060623302e-36,0.488137138272198,1,0.953,8.24332341566044e-32,"CD8 TEM_3","CD52"
"LCK32",1.99374670661803e-35,0.485897059911736,0.71,0.406,4.13283754814851e-31,"CD8 TEM_3","LCK"
"RPS326",4.54081438622609e-34,0.3975855146114,1,1,9.41265414120807e-30,"CD8 TEM_3","RPS3"
"ITGA423",3.22592742914015e-32,0.641120119143853,0.799,0.562,6.68702496786463e-28,"CD8 TEM_3","ITGA4"
"HSP90AA121",7.80170304888515e-31,0.42735996929872,0.997,0.946,1.6172150250034e-26,"CD8 TEM_3","HSP90AA1"
"APOBEC3G14",1.64658010392952e-30,0.414885342199927,0.575,0.308,3.4131958974355e-26,"CD8 TEM_3","APOBEC3G"
"PRDM112",2.08556634379609e-30,0.384941885842766,0.524,0.256,4.32317047405492e-26,"CD8 TEM_3","PRDM1"
"HLA-A18",2.45812692260931e-30,0.360380431809397,1,0.999,5.09545129787685e-26,"CD8 TEM_3","HLA-A"
"SLC38A131",2.97973991128641e-30,0.415565875072317,0.641,0.366,6.1767028621056e-26,"CD8 TEM_3","SLC38A1"
"ODF2L12",3.49833154228383e-30,0.458557456625103,0.557,0.302,7.25169145400015e-26,"CD8 TEM_3","ODF2L"
"RUNX318",1.30442162487909e-29,0.48569762339607,0.687,0.405,2.70393558621187e-25,"CD8 TEM_3","RUNX3"
"RARRES320",2.96341576011912e-29,0.429390513731616,0.817,0.563,6.14286452915092e-25,"CD8 TEM_3","RARRES3"
"CD8125",1.41766256822211e-27,0.420164235048722,0.774,0.513,2.93867273766762e-23,"CD8 TEM_3","CD81"
"MYL12A17",1.75321923831068e-27,0.319413272760332,0.997,0.976,3.6342481590942e-23,"CD8 TEM_3","MYL12A"
"RPL4118",1.78766368852406e-27,0.271393271284623,1,1,3.70564805994152e-23,"CD8 TEM_3","RPL41"
"SPOCK223",2.14653781141988e-27,0.408207917685836,0.639,0.361,4.44955822929227e-23,"CD8 TEM_3","SPOCK2"
"HLA-C17",4.62142238262304e-27,0.308677611600073,1,0.999,9.5797464569393e-23,"CD8 TEM_3","HLA-C"
"TOB17",8.73518001292328e-27,0.518505656321973,0.565,0.335,1.81071546487887e-22,"CD8 TEM_3","TOB1"
"CD9613",8.86302868320806e-27,0.371514503634787,0.524,0.271,1.8372172157422e-22,"CD8 TEM_3","CD96"
"MT-ND514",5.65709437733693e-26,0.401960789127926,1,0.998,1.17265909347817e-21,"CD8 TEM_3","MT-ND5"
"OPTN23",1.52051836097251e-25,0.387383645772053,0.557,0.303,3.15188251045992e-21,"CD8 TEM_3","OPTN"
"STK17A23",2.07899449699945e-25,0.446072569883941,0.753,0.486,4.30954769283017e-21,"CD8 TEM_3","STK17A"
"RPL1419",8.61701495236889e-25,0.309725998305463,1,1,1.78622102947655e-20,"CD8 TEM_3","RPL14"
"FAM107B29",9.26984737626104e-25,0.459268177139369,0.868,0.673,1.92154666262515e-20,"CD8 TEM_3","FAM107B"
"KIF2A23",1.06002845747368e-24,0.379397176223447,0.695,0.459,2.19733298949718e-20,"CD8 TEM_3","KIF2A"
"RPL23A23",1.29993126685147e-24,0.327117268244919,1,1,2.69462752305641e-20,"CD8 TEM_3","RPL23A"
"PTPRC17",1.47741248157997e-24,0.394524286335975,1,0.991,3.06252833306712e-20,"CD8 TEM_3","PTPRC"
"GPR6510",2.10728213980965e-24,0.394638861297854,0.573,0.337,4.36818514761143e-20,"CD8 TEM_3","GPR65"
"CXCR420",7.20307268018591e-24,0.417327197687661,0.898,0.687,1.49312493587574e-19,"CD8 TEM_3","CXCR4"
"TRBC129",8.07395464936565e-24,0.477004743901935,0.644,0.384,1.67365005926701e-19,"CD8 TEM_3","TRBC1"
"SYNE115",1.6002049525765e-23,0.437037586202671,0.621,0.362,3.31706484619583e-19,"CD8 TEM_3","SYNE1"
"EML425",2.67844446697694e-23,0.443746686583197,0.651,0.425,5.55214753559651e-19,"CD8 TEM_3","EML4"
"DSTN15",8.51380228151037e-23,0.402615213795406,0.679,0.466,1.76482607493428e-18,"CD8 TEM_3","DSTN"
"RPS2724",2.5741925067628e-22,0.324799176188486,1,1,5.33604364726861e-18,"CD8 TEM_3","RPS27"
"SYNRG15",7.73776572635576e-22,0.4095216884951,0.608,0.397,1.60396145741629e-17,"CD8 TEM_3","SYNRG"
"PBXIP115",2.27060322463219e-21,0.343222807967393,0.542,0.318,4.70673342434006e-17,"CD8 TEM_3","PBXIP1"
"RPL3524",2.30164584259006e-20,0.267348969872528,1,1,4.77108166710494e-16,"CD8 TEM_3","RPL35"
"SEPT717",3.55319628950507e-20,0.3542295813508,0.931,0.843,7.36542058851505e-16,"CD8 TEM_3","SEPT7"
"RPL3101",3.71423215862202e-20,0.309080040820396,1,1,7.69923184160759e-16,"CD8 TEM_3","RPL3"
"CD9919",5.54647024214958e-20,0.348475710453459,0.85,0.642,1.14972781649519e-15,"CD8 TEM_3","CD99"
"EVL28",1.43397681010965e-19,0.361522968438044,0.863,0.639,2.97249052967629e-15,"CD8 TEM_3","EVL"
"ACAP127",2.65010800896588e-19,0.356557170923476,0.728,0.508,5.49340889178538e-15,"CD8 TEM_3","ACAP1"
"SLFN528",3.57980451044476e-19,0.436019612599242,0.662,0.467,7.42057676970095e-15,"CD8 TEM_3","SLFN5"
"RPSA28",8.05438267619454e-19,0.310275048211913,1,0.992,1.66959298494837e-14,"CD8 TEM_3","RPSA"
"TCF719",8.64845943469849e-19,0.245170600688345,0.669,0.412,1.79273915621865e-14,"CD8 TEM_3","TCF7"
"LITAF18",1.87354513095554e-18,0.350981322119873,0.761,0.563,3.88367170195775e-14,"CD8 TEM_3","LITAF"
"RPS2924",5.10910342201798e-18,0.25748323462215,1,1,1.05906604835011e-13,"CD8 TEM_3","RPS29"
"IL2RG25",5.2300498394232e-18,0.351923960577108,0.715,0.501,1.08413703121403e-13,"CD8 TEM_3","IL2RG"
"CDC42SE222",5.24111141958148e-18,0.331862821726832,0.776,0.602,1.08642998616504e-13,"CD8 TEM_3","CDC42SE2"
"ARHGAP1512",5.6692147126392e-18,0.369985047476349,0.585,0.39,1.17517151778298e-13,"CD8 TEM_3","ARHGAP15"
"SRSF720",7.76796656092639e-18,0.351804676344226,0.855,0.741,1.61022178841443e-13,"CD8 TEM_3","SRSF7"
"KIAA155122",1.10927107774486e-17,0.354550018903239,0.842,0.646,2.29940801705733e-13,"CD8 TEM_3","KIAA1551"
"CLEC2B17",1.17230653377691e-17,0.360774467685611,0.725,0.545,2.43007421386615e-13,"CD8 TEM_3","CLEC2B"
"MBP16",1.45284316352256e-17,0.370048977095773,0.776,0.568,3.01159859366592e-13,"CD8 TEM_3","MBP"
"RASGRP121",2.09136564223154e-17,0.348660866488931,0.509,0.308,4.33519183978175e-13,"CD8 TEM_3","RASGRP1"
"GIMAP727",3.69582475368553e-17,0.37024744156254,0.809,0.624,7.66107513191474e-13,"CD8 TEM_3","GIMAP7"
"RPS1222",3.99961244133163e-17,0.224615636247476,1,1,8.29079662963634e-13,"CD8 TEM_3","RPS12"
"LAT19",1.00953413211129e-16,0.289240927651917,0.514,0.316,2.09266330245349e-12,"CD8 TEM_3","LAT"
"CD6923",1.73255283179499e-16,0.294434694265905,0.669,0.435,3.59140876502784e-12,"CD8 TEM_3","CD69"
"HSP90B116",5.83687185161024e-16,0.292437195094831,0.865,0.726,1.20992516612029e-11,"CD8 TEM_3","HSP90B1"
"RPS15A24",6.54755911230494e-16,0.22727316650985,1,1,1.35724352838969e-11,"CD8 TEM_3","RPS15A"
"MT-CYB17",7.55255213972254e-16,0.267515141538946,1,1,1.56556853304309e-11,"CD8 TEM_3","MT-CYB"
"RPS27A23",7.5593425368717e-16,0.221610196652522,1,1,1.56697611446813e-11,"CD8 TEM_3","RPS27A"
"ID216",1.41915381480547e-15,0.256645871031,0.835,0.625,2.94176394271025e-11,"CD8 TEM_3","ID2"
"RPS724",1.69562635082392e-15,0.213063131665713,1,1,3.5148638626229e-11,"CD8 TEM_3","RPS7"
"ISG2029",1.95123690295197e-15,0.293557875352893,0.712,0.511,4.04471897612914e-11,"CD8 TEM_3","ISG20"
"BIN124",2.34589106903869e-15,0.293613362800336,0.573,0.38,4.86279759701029e-11,"CD8 TEM_3","BIN1"
"KMT2A22",2.73545330971261e-15,0.380987911763306,0.677,0.543,5.67032116570326e-11,"CD8 TEM_3","KMT2A"
"IFITM211",2.95079989162703e-15,0.216871016837738,0.954,0.835,6.11671309535366e-11,"CD8 TEM_3","IFITM2"
"BTG117",3.30556363248418e-15,0.235391049576067,1,0.973,6.85210285377646e-11,"CD8 TEM_3","BTG1"
"NAP1L419",6.41327952242588e-15,0.290028458630814,0.601,0.427,1.32940871220366e-10,"CD8 TEM_3","NAP1L4"
"SSR417",6.96025403332281e-15,0.282956853269785,0.913,0.833,1.44279105856748e-10,"CD8 TEM_3","SSR4"
"DDX2421",6.99121531923805e-15,0.309784040606983,0.883,0.744,1.44920902352486e-10,"CD8 TEM_3","DDX24"
"HLA-B13",7.84322160213937e-15,0.241462807454852,1,0.999,1.62582140590747e-10,"CD8 TEM_3","HLA-B"
"EPB4124",9.91490894548176e-15,0.302107927178474,0.7,0.517,2.05526147530891e-10,"CD8 TEM_3","EPB41"
"PAXX24",1.14498822430146e-14,0.31330840844299,0.618,0.433,2.37344609015449e-10,"CD8 TEM_3","PAXX"
"ETS134",3.47450931104793e-14,0.273244121567659,0.873,0.621,7.20231035087126e-10,"CD8 TEM_3","ETS1"
"HMGB120",4.38507877225136e-14,0.236279701947944,0.997,0.981,9.08982978699985e-10,"CD8 TEM_3","HMGB1"
"STK420",1.87157669122941e-13,0.295474007995887,0.921,0.797,3.87959132324944e-09,"CD8 TEM_3","STK4"
"GTF3A24",1.88282489533507e-13,0.326555400176055,0.794,0.676,3.90290772554006e-09,"CD8 TEM_3","GTF3A"
"PIP4K2A18",2.78355202475273e-13,0.307896272648404,0.639,0.478,5.77002499210992e-09,"CD8 TEM_3","PIP4K2A"
"MT-ND25",3.6825431456717e-13,0.2039421872194,1,1,7.63354368666287e-09,"CD8 TEM_3","MT-ND2"
"TSTD125",3.90612899877638e-13,0.278225430141659,0.603,0.428,8.09701480156356e-09,"CD8 TEM_3","TSTD1"
"S1PR49",5.28822739373917e-13,0.276771666565029,0.557,0.385,1.09619665644819e-08,"CD8 TEM_3","S1PR4"
"IKZF328",6.483282349203e-13,0.243976788165283,0.509,0.332,1.34391959816629e-08,"CD8 TEM_3","IKZF3"
"EZR20",1.12040527703385e-12,0.27365315878799,0.674,0.518,2.32248809876346e-08,"CD8 TEM_3","EZR"
"VAMP217",1.29951177898677e-12,0.266862374109903,0.753,0.609,2.69375796666168e-08,"CD8 TEM_3","VAMP2"
"ABHD17A16",1.454200149609e-12,0.206385878332002,0.735,0.547,3.0144114901245e-08,"CD8 TEM_3","ABHD17A"
"NUCB218",1.9386176571203e-12,0.257641988342109,0.552,0.373,4.01856054144467e-08,"CD8 TEM_3","NUCB2"
"HSPA824",3.20690559237544e-12,0.278686010811277,0.868,0.759,6.64759460243506e-08,"CD8 TEM_3","HSPA8"
"AHNAK10",3.32661160852832e-12,0.251995921128798,0.898,0.729,6.89573320331836e-08,"CD8 TEM_3","AHNAK"
"FYN21",5.67183163481714e-12,0.261528601299704,0.702,0.568,1.17571397958125e-07,"CD8 TEM_3","FYN"
"SKAP127",7.80701755669398e-12,0.24689539102712,0.562,0.372,1.6183166693271e-07,"CD8 TEM_3","SKAP1"
"RNF19A17",9.18364421699299e-12,0.304913347664837,0.509,0.367,1.90367760974048e-07,"CD8 TEM_3","RNF19A"
"ARPC5L17",9.95982899311227e-12,0.235984271137771,0.517,0.346,2.06457295198224e-07,"CD8 TEM_3","ARPC5L"
"ANKRD1222",1.07456368046226e-11,0.341586899904409,0.875,0.778,2.22746305323022e-07,"CD8 TEM_3","ANKRD12"
"EIF4A219",1.43688924887489e-11,0.27165245684239,0.878,0.771,2.97852772399276e-07,"CD8 TEM_3","EIF4A2"
"RPLP026",2.16708822086783e-11,0.206141621681934,0.997,0.991,4.49215717303693e-07,"CD8 TEM_3","RPLP0"
"ATM19",2.48552070933193e-11,0.259616881216673,0.819,0.662,5.15223587837416e-07,"CD8 TEM_3","ATM"
"YWHAQ16",3.08126948300435e-11,0.276139787707412,0.585,0.422,6.38716351131973e-07,"CD8 TEM_3","YWHAQ"
"GOLGA415",3.60089029133077e-11,0.348981480863031,0.646,0.536,7.46428548489955e-07,"CD8 TEM_3","GOLGA4"
"DDX513",3.88221607146896e-11,0.227762675409368,0.997,0.996,8.04744569454801e-07,"CD8 TEM_3","DDX5"
"PDCD419",5.26720120194868e-11,0.279266090568283,0.725,0.573,1.09183813715194e-06,"CD8 TEM_3","PDCD4"
"MPHOSPH816",5.95332499316032e-11,0.294188368547825,0.756,0.626,1.2340647378322e-06,"CD8 TEM_3","MPHOSPH8"
"HLA-F14",8.02701107230959e-11,0.251737948647009,0.86,0.757,1.66391912517906e-06,"CD8 TEM_3","HLA-F"
"RIPOR219",2.14408597922892e-10,0.246914105003252,0.924,0.826,4.44447582634362e-06,"CD8 TEM_3","RIPOR2"
"SNRPD217",2.21257203937695e-10,0.25695132889218,0.86,0.758,4.58644058042448e-06,"CD8 TEM_3","SNRPD2"
"NCL17",2.6739388256791e-10,0.246596135789263,0.959,0.883,5.5428077917502e-06,"CD8 TEM_3","NCL"
"BTN3A217",4.17708864867585e-10,0.275724824468951,0.623,0.472,8.65868705984017e-06,"CD8 TEM_3","BTN3A2"
"SUN216",6.25619915962036e-10,0.258250086862782,0.618,0.494,1.2968475237977e-05,"CD8 TEM_3","SUN2"
"TRAF3IP324",7.66388638675237e-10,0.258928844367431,0.819,0.695,1.5886470091099e-05,"CD8 TEM_3","TRAF3IP3"
"SSR217",9.55321431469592e-10,0.243127726796343,0.888,0.772,1.98028579529332e-05,"CD8 TEM_3","SSR2"
"NOP5321",1.33755836113348e-09,0.217177487265928,0.954,0.89,2.7726247267936e-05,"CD8 TEM_3","NOP53"
"CASP816",1.37048401409311e-09,0.264604905056119,0.504,0.378,2.84087631281362e-05,"CD8 TEM_3","CASP8"
"HINT128",2.26155793874393e-09,0.208922954286936,0.962,0.901,4.68798345122228e-05,"CD8 TEM_3","HINT1"
"PPIB18",2.9210293971146e-09,0.202267612464505,0.837,0.768,6.05500183727885e-05,"CD8 TEM_3","PPIB"
"GUK117",4.87407851577731e-09,0.246935599102963,0.779,0.699,0.000101034773553548,"CD8 TEM_3","GUK1"
"HIST1H1E19",5.30313250285304e-09,0.395121326975168,0.672,0.542,0.000109928633651641,"CD8 TEM_3","HIST1H1E"
"HSPE116",8.2693609026693e-09,0.2097919858514,0.621,0.479,0.000171415582151432,"CD8 TEM_3","HSPE1"
"DGKZ12",2.02203093212125e-08,0.21371895208016,0.562,0.439,0.000419146791919414,"CD8 TEM_3","DGKZ"
"PPDPF14",2.43545338337835e-08,0.203539544545397,0.858,0.765,0.000504845131840498,"CD8 TEM_3","PPDPF"
"CHD915",3.33643587630569e-08,0.258609495302041,0.511,0.376,0.000691609792799406,"CD8 TEM_3","CHD9"
"IDS9",3.79573531329688e-08,0.200934668796524,0.55,0.428,0.000786817973093309,"CD8 TEM_3","IDS"
"PEBP125",1.14276485774904e-07,0.229715340108043,0.634,0.512,0.00236883727362799,"CD8 TEM_3","PEBP1"
"GCC220",1.4734112994381e-07,0.224995786325753,0.692,0.586,0.00305423428260523,"CD8 TEM_3","GCC2"
"KMT2E18",1.82555957349582e-07,0.203530891360679,0.802,0.678,0.00378420243989949,"CD8 TEM_3","KMT2E"
"KRT1011",3.49418635939707e-07,0.204616363260419,0.588,0.484,0.00724309890439418,"CD8 TEM_3","KRT10"
"C1orf5611",3.61385382936355e-07,0.251508236188276,0.601,0.5,0.0074911576028877,"CD8 TEM_3","C1orf56"
"FNBP119",3.9806789648427e-07,0.218180946077543,0.781,0.669,0.00825154942622244,"CD8 TEM_3","FNBP1"
"RPS4Y114",6.20136411244405e-07,0.207274231121605,0.804,0.718,0.0128548076686853,"CD8 TEM_3","RPS4Y1"
"DDX615",7.55117648473032e-07,0.203241873105739,0.672,0.559,0.0156528337351975,"CD8 TEM_3","DDX6"
"HIST1H1D22",8.89595422843685e-07,0.349050870991334,0.616,0.499,0.0184404235201268,"CD8 TEM_3","HIST1H1D"
"TMA717",1.09518979437018e-06,0.20281254568285,0.975,0.951,0.0227021892474994,"CD8 TEM_3","TMA7"
"ARL6IP511",1.67113680890297e-06,0.200501063694846,0.888,0.819,0.0346409949117497,"CD8 TEM_3","ARL6IP5"
"SRRM212",1.74246645407888e-06,0.20224757618167,0.931,0.883,0.036119587126601,"CD8 TEM_3","SRRM2"
"AKAP912",2.1568052894416e-06,0.262729575946591,0.715,0.634,0.0447084168448349,"CD8 TEM_3","AKAP9"
"ANKRD1116",7.98823996515199e-06,0.221287649132824,0.789,0.7,0.165588226237636,"CD8 TEM_3","ANKRD11"
"TPR16",9.65542005540844e-05,0.205861904709808,0.723,0.645,1,"CD8 TEM_3","TPR"
"MKI672",0,3.43004013779585,0.972,0.015,0,"CD4 Proliferating","MKI67"
"TOP2A2",0,3.28522507518761,0.917,0.015,0,"CD4 Proliferating","TOP2A"
"CENPF2",0,2.93956978832048,0.87,0.02,0,"CD4 Proliferating","CENPF"
"PCLAF2",0,2.85526703881627,0.954,0.016,0,"CD4 Proliferating","PCLAF"
"TYMS2",0,2.7027381709168,0.963,0.01,0,"CD4 Proliferating","TYMS"
"NUSAP12",0,2.60947838695115,0.889,0.028,0,"CD4 Proliferating","NUSAP1"
"ASPM",0,2.60402294659656,0.759,0.008,0,"CD4 Proliferating","ASPM"
"TPX21",0,2.18405540118365,0.833,0.009,0,"CD4 Proliferating","TPX2"
"RRM22",0,2.15390276977206,0.824,0.009,0,"CD4 Proliferating","RRM2"
"UBE2C",0,1.95957677668304,0.574,0.004,0,"CD4 Proliferating","UBE2C"
"BIRC51",0,1.9458078050745,0.88,0.007,0,"CD4 Proliferating","BIRC5"
"HMMR",0,1.87945817049632,0.731,0.006,0,"CD4 Proliferating","HMMR"
"TK12",0,1.83764676120597,0.843,0.01,0,"CD4 Proliferating","TK1"
"CENPE",0,1.81302250996289,0.731,0.02,0,"CD4 Proliferating","CENPE"
"DLGAP5",0,1.80677198975506,0.676,0.004,0,"CD4 Proliferating","DLGAP5"
"CLSPN2",0,1.71212683627405,0.796,0.013,0,"CD4 Proliferating","CLSPN"
"CDKN3",0,1.66583877653039,0.704,0.01,0,"CD4 Proliferating","CDKN3"
"CDK1",0,1.53691293374422,0.731,0.006,0,"CD4 Proliferating","CDK1"
"CCNB2",0,1.51883234143271,0.713,0.004,0,"CD4 Proliferating","CCNB2"
"CENPM2",0,1.51344084033282,0.898,0.024,0,"CD4 Proliferating","CENPM"
"KNL11",0,1.4901438807486,0.676,0.014,0,"CD4 Proliferating","KNL1"
"KIF11",0,1.44855655405642,0.731,0.011,0,"CD4 Proliferating","KIF11"
"CCNB1",0,1.4351436610614,0.546,0.012,0,"CD4 Proliferating","CCNB1"
"CEP55",0,1.40178781286263,0.731,0.004,0,"CD4 Proliferating","CEP55"
"GTSE1",0,1.38527983338934,0.685,0.004,0,"CD4 Proliferating","GTSE1"
"CDCA71",0,1.37470185028572,0.787,0.018,0,"CD4 Proliferating","CDCA7"
"CCNA2",0,1.36709431109245,0.685,0.014,0,"CD4 Proliferating","CCNA2"
"ZWINT2",0,1.35950918919406,0.815,0.012,0,"CD4 Proliferating","ZWINT"
"CENPU2",0,1.29831908415222,0.778,0.022,0,"CD4 Proliferating","CENPU"
"GINS22",0,1.25761703143028,0.667,0.009,0,"CD4 Proliferating","GINS2"
"FAM111B1",0,1.19596077634414,0.611,0.012,0,"CD4 Proliferating","FAM111B"
"CDT12",0,1.1825973182068,0.648,0.006,0,"CD4 Proliferating","CDT1"
"NCAPG",0,1.17357206837277,0.63,0.004,0,"CD4 Proliferating","NCAPG"
"KIF15",0,1.15437822044483,0.583,0.005,0,"CD4 Proliferating","KIF15"
"MYBL21",0,1.14652187024325,0.694,0.015,0,"CD4 Proliferating","MYBL2"
"CHEK12",0,1.10709116672452,0.722,0.016,0,"CD4 Proliferating","CHEK1"
"ASF1B",0,1.08815207836053,0.704,0.017,0,"CD4 Proliferating","ASF1B"
"TROAP",0,1.06546288327257,0.63,0.004,0,"CD4 Proliferating","TROAP"
"NUF2",0,1.04399560731954,0.593,0.009,0,"CD4 Proliferating","NUF2"
"KIFC1",0,1.01834708804314,0.546,0.004,0,"CD4 Proliferating","KIFC1"
"BUB1",0,1.01138401532534,0.583,0.005,0,"CD4 Proliferating","BUB1"
"CDCA8",0,1.00273331342459,0.537,0.006,0,"CD4 Proliferating","CDCA8"
"ESCO2",0,0.967328558086948,0.528,0.006,0,"CD4 Proliferating","ESCO2"
"KIF2C",0,0.961356027783759,0.546,0.003,0,"CD4 Proliferating","KIF2C"
"SPC25",0,0.960902480134692,0.546,0.002,0,"CD4 Proliferating","SPC25"
"AURKB",0,0.956951092719884,0.556,0.005,0,"CD4 Proliferating","AURKB"
"UBE2T",0,0.922967635607331,0.676,0.019,0,"CD4 Proliferating","UBE2T"
"CDCA5",0,0.904143682508048,0.583,0.003,0,"CD4 Proliferating","CDCA5"
"HIST1H2AJ",0,0.898954971889884,0.5,0.007,0,"CD4 Proliferating","HIST1H2AJ"
"MND1",0,0.83934273081777,0.546,0.003,0,"CD4 Proliferating","MND1"
"UHRF11",0,0.804519773369437,0.528,0.006,0,"CD4 Proliferating","UHRF1"
"SPC24",0,0.794498847372113,0.528,0.003,0,"CD4 Proliferating","SPC24"
"NCAPH",0,0.788739223806535,0.537,0.007,0,"CD4 Proliferating","NCAPH"
"FOXM1",0,0.767384117751995,0.509,0.005,0,"CD4 Proliferating","FOXM1"
"FANCI2",6.93077991298488e-303,1.16661491801363,0.694,0.024,1.43668136816264e-298,"CD4 Proliferating","FANCI"
"MCM42",4.76761494091115e-300,1.50910392481639,0.75,0.033,9.88278901101472e-296,"CD4 Proliferating","MCM4"
"PTTG11",2.28336611547204e-290,2.36508821421251,0.898,0.051,4.733189620762e-286,"CD4 Proliferating","PTTG1"
"GMNN2",1.78462609005479e-288,1.1194318784117,0.741,0.031,3.69935142207457e-284,"CD4 Proliferating","GMNN"
"BRCA12",2.24829663455406e-283,1.20068535598992,0.75,0.032,4.6604940937671e-279,"CD4 Proliferating","BRCA1"
"MAD2L12",7.88347965490191e-282,1.41681119096546,0.824,0.042,1.63416649766462e-277,"CD4 Proliferating","MAD2L1"
"MCM21",1.51124469348989e-279,0.812242382608631,0.537,0.016,3.1326591251352e-275,"CD4 Proliferating","MCM2"
"CENPN",1.89486697790459e-278,0.818847828720393,0.611,0.017,3.92786975849843e-274,"CD4 Proliferating","CENPN"
"NDC80",1.8004361739674e-277,1.14777257067433,0.667,0.024,3.73212414501703e-273,"CD4 Proliferating","NDC80"
"ORC61",6.09602598522171e-277,0.937354879927643,0.602,0.017,1.26364522647661e-272,"CD4 Proliferating","ORC6"
