"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL7A2",2.29532468550574e-291,0.462731539140845,1,1,4.75797854058484e-287,"B intermediate","RPL7A"
"CIITA",2.2717452449583e-287,0.544461164741646,0.522,0.182,4.70910071827405e-283,"B intermediate","CIITA"
"BIRC31",1.07950146083727e-285,0.751577970702444,0.706,0.338,2.23769857816958e-281,"B intermediate","BIRC3"
"SYK1",3.65358189479558e-282,0.649648075433806,0.648,0.284,7.57350990972177e-278,"B intermediate","SYK"
"RPS210",1.38797360956853e-278,0.481967400749292,1,1,2.87713049527461e-274,"B intermediate","RPS2"
"RPL392",1.89001772010538e-267,0.40912214017615,1,1,3.91781773200644e-263,"B intermediate","RPL39"
"FCHSD2",2.33165235850393e-264,0.533112754173654,0.518,0.196,4.83328217394279e-260,"B intermediate","FCHSD2"
"RPL192",9.54954509649698e-263,0.419740681996742,1,1,1.97952520305286e-258,"B intermediate","RPL19"
"EEF1B22",7.34791449057819e-262,0.587165041413296,0.999,0.982,1.52314919475195e-257,"B intermediate","EEF1B2"
"RPL27A2",1.08525734207603e-257,0.441763660255043,1,1,2.24962994438941e-253,"B intermediate","RPL27A"
"RPL182",9.48325454756065e-256,0.418697833372043,1,1,1.96578383516385e-251,"B intermediate","RPL18"
"DNAJC10",1.01047456513181e-252,0.565468968552004,0.592,0.266,2.09461272606173e-248,"B intermediate","DNAJC10"
"BTG1",6.61342901411313e-252,0.645738761005327,0.998,0.973,1.37089770033551e-247,"B intermediate","BTG1"
"ISG202",7.23298293791056e-243,0.662052042074079,0.828,0.507,1.49932503319948e-238,"B intermediate","ISG20"
"RPSA2",4.56012660891328e-242,0.533648398825886,1,0.992,9.45268644761633e-238,"B intermediate","RPSA"
"RPL10A2",2.9866707895123e-241,0.492114437458591,1,0.998,6.19106987958005e-237,"B intermediate","RPL10A"
"RPL292",4.19659452048379e-234,0.405323310043599,1,1,8.69912078151084e-230,"B intermediate","RPL29"
"RPL362",1.10605476192306e-231,0.418557028739615,1,1,2.29274091599031e-227,"B intermediate","RPL36"
"PRKCB2",2.07645754585639e-229,0.634629991736317,0.839,0.571,4.30428884680571e-225,"B intermediate","PRKCB"
"RPS292",2.62416633036018e-229,0.45688811356071,1,1,5.43963438620361e-225,"B intermediate","RPS29"
"RPL372",1.85107002628376e-226,0.379139697641781,1,1,3.8370830574836e-222,"B intermediate","RPL37"
"PTMA",2.68376536397385e-226,0.38826069663569,1,1,5.5631772229814e-222,"B intermediate","PTMA"
"RPS72",5.49602104597606e-223,0.399816249984235,1,1,1.13927020262038e-218,"B intermediate","RPS7"
"ZBTB20",4.14694849712637e-219,0.644740054706015,0.635,0.331,8.59620953969325e-215,"B intermediate","ZBTB20"
"SP1001",1.5785540867244e-217,0.587903910650487,0.876,0.661,3.27218476637101e-213,"B intermediate","SP100"
"HVCN1",2.58229679247581e-215,0.511796537111459,0.506,0.21,5.35284302112311e-211,"B intermediate","HVCN1"
"PNISR2",3.0146339575799e-212,0.518964761796226,0.976,0.9,6.24903473066738e-208,"B intermediate","PNISR"
"RPS282",2.97638706543348e-211,0.369004496472733,1,1,6.16975274793706e-207,"B intermediate","RPS28"
"HSP90AB11",4.961544893861e-211,0.588296246061332,0.972,0.883,1.02847864104845e-206,"B intermediate","HSP90AB1"
"FOXP12",2.11283319023365e-210,0.613477874770576,0.86,0.627,4.37969192003532e-206,"B intermediate","FOXP1"
"EBLN3P",2.86742958834946e-209,0.510574554434599,0.633,0.323,5.9438947936896e-205,"B intermediate","EBLN3P"
"RHOH",1.74744719877653e-208,0.526962146506616,0.573,0.267,3.62228329834387e-204,"B intermediate","RHOH"
"EEF2",9.03404029677433e-208,0.499544498439901,0.991,0.956,1.87266621311835e-203,"B intermediate","EEF2"
"JUN1",5.29048174841058e-205,0.725308021860689,0.752,0.458,1.09666396162803e-200,"B intermediate","JUN"
"RPL37A2",1.13761212019636e-203,0.360783344283612,1,1,2.35815616395503e-199,"B intermediate","RPL37A"
"ZCCHC7",5.01595786338524e-203,0.511354832427698,0.535,0.246,1.03975790550113e-198,"B intermediate","ZCCHC7"
"RPL132",2.80142658679916e-202,0.401676887461322,1,1,5.80707717177599e-198,"B intermediate","RPL13"
"PARP141",1.51939729806917e-200,0.60658049835174,0.737,0.451,3.14955865916759e-196,"B intermediate","PARP14"
"SH3BP51",4.60265968174344e-199,0.551996020049548,0.66,0.354,9.54085325428598e-195,"B intermediate","SH3BP5"
"RPS62",7.49418742936854e-198,0.417378959960373,1,1,1.5534701122338e-193,"B intermediate","RPS6"
"RPL152",2.1800156719151e-197,0.342194635042579,1,1,4.51895448631281e-193,"B intermediate","RPL15"
"AC004687.12",9.19655689973458e-197,0.645404724716028,0.75,0.492,1.90635427974598e-192,"B intermediate","AC004687.1"
"DAPP1",5.8601740882768e-196,0.550163986985651,0.519,0.235,1.2147554867589e-191,"B intermediate","DAPP1"
"RPL92",3.92573430207599e-193,0.369197488798593,1,1,8.13765463477332e-189,"B intermediate","RPL9"
"PLAC82",1.10376380959731e-190,0.605287279026322,0.875,0.652,2.28799200091427e-186,"B intermediate","PLAC8"
"TCEA1",2.21005815554334e-189,0.553302568592633,0.826,0.609,4.5812295506258e-185,"B intermediate","TCEA1"
"CHCHD102",4.94408740863879e-186,0.519934178354833,0.745,0.465,1.02485987893674e-181,"B intermediate","CHCHD10"
"SNX32",1.12728241737157e-185,0.507884046924384,0.831,0.593,2.33674372296953e-181,"B intermediate","SNX3"
"RPL262",1.20898645237448e-184,0.304496827180504,1,1,2.50610801712706e-180,"B intermediate","RPL26"
"RPS4X2",1.74771698401808e-183,0.435722407679699,1,1,3.62284253617107e-179,"B intermediate","RPS4X"
"LY861",6.43703716678744e-183,0.42029877229943,0.613,0.288,1.33433343430337e-178,"B intermediate","LY86"
"ST6GAL1",6.69668985096982e-183,0.479608161778822,0.515,0.233,1.38815683920753e-178,"B intermediate","ST6GAL1"
"RPL310",1.14739391303005e-182,0.41788628663939,1,1,2.37843284231999e-178,"B intermediate","RPL3"
"SNHG71",1.75448814488332e-180,0.527715812751801,0.65,0.366,3.63687847552863e-176,"B intermediate","SNHG7"
"PLCG2",5.55494498502957e-180,0.561477597522815,0.659,0.38,1.15148454594678e-175,"B intermediate","PLCG2"
"PPP3CA",1.84982858495312e-178,0.508885069871297,0.602,0.333,3.83450967374933e-174,"B intermediate","PPP3CA"
"ISCU",8.63171379690067e-177,0.513093281848733,0.777,0.529,1.78926795295954e-172,"B intermediate","ISCU"
"MTPN1",3.38271625590867e-176,0.466502364991085,0.905,0.718,7.01203252687308e-172,"B intermediate","MTPN"
"UPF2",3.9366183695906e-176,0.523049442312433,0.693,0.423,8.16021621832436e-172,"B intermediate","UPF2"
"RPS152",7.28175346615908e-176,0.324318228018947,1,1,1.50943467600012e-171,"B intermediate","RPS15"
"SMCHD1",5.48050208652707e-175,0.581761986914636,0.883,0.718,1.1360532775162e-170,"B intermediate","SMCHD1"
"MALAT11",1.22003072325075e-174,0.349690662385845,1,1,2.52900168622647e-170,"B intermediate","MALAT1"
"HERPUD11",3.52850836252604e-172,0.650645869274591,0.701,0.441,7.31424498468023e-168,"B intermediate","HERPUD1"
"RPLP12",2.75082223410184e-170,0.31835261858174,1,1,5.70217940906971e-166,"B intermediate","RPLP1"
"TRIM382",2.50627585961738e-169,0.529489939640892,0.735,0.476,5.19525922940087e-165,"B intermediate","TRIM38"
"RPS193",7.81373814071051e-168,0.371599543328588,1,1,1.61970977918788e-163,"B intermediate","RPS19"
"RPL102",8.14833546384235e-168,0.3399904638939,1,1,1.68906845829988e-163,"B intermediate","RPL10"
"RPL342",9.82909819703603e-168,0.317745666839408,1,1,2.0374737652636e-163,"B intermediate","RPL34"
"MT-ATP61",2.17090894126031e-167,0.351696309976428,1,1,4.5000771443385e-163,"B intermediate","MT-ATP6"
"RPS252",2.26850251559248e-167,0.34320223450749,1,1,4.70237886457165e-163,"B intermediate","RPS25"
"RACK12",1.59653113122376e-164,0.357429321624908,1,0.999,3.30944938191372e-160,"B intermediate","RACK1"
"CD812",3.35323532892281e-163,0.436724098427933,0.794,0.509,6.95092151332409e-159,"B intermediate","CD81"
"ARID5B",3.09148050282558e-162,0.537399922241732,0.571,0.294,6.40832993430715e-158,"B intermediate","ARID5B"
"RPS27A2",1.21018304051054e-158,0.34133879912398,1,1,2.50858842467429e-154,"B intermediate","RPS27A"
"UVRAG",1.44809358435231e-158,0.412109242456086,0.536,0.275,3.00175319100391e-154,"B intermediate","UVRAG"
"SYNGR22",2.43177671384142e-157,0.44587758325069,0.621,0.339,5.04082995012189e-153,"B intermediate","SYNGR2"
"MT-CO22",5.38298466166141e-156,0.344539532375855,1,1,1.11583889051579e-151,"B intermediate","MT-CO2"
"RPS162",1.51905578445213e-154,0.307397169573957,1,1,3.14885073559081e-150,"B intermediate","RPS16"
"RPL302",5.06139750224086e-154,0.321122576770066,1,1,1.04917708823951e-149,"B intermediate","RPL30"
"PLEKHA2",3.96205299049753e-153,0.434945302742615,0.527,0.267,8.21293964400234e-149,"B intermediate","PLEKHA2"
"PNN1",1.1548544328321e-152,0.497525776158448,0.893,0.744,2.39389775381766e-148,"B intermediate","PNN"
"ARHGAP25",2.62593562472912e-152,0.441060008759948,0.538,0.282,5.443301956501e-148,"B intermediate","ARHGAP25"
"RPL22L1",5.43115981738552e-152,0.525766252760193,0.708,0.473,1.12582511854585e-147,"B intermediate","RPL22L1"
"RPL322",1.24484688166135e-150,0.313389117697167,1,1,2.58044310099582e-146,"B intermediate","RPL32"
"HMGN1",3.73168595548377e-150,0.433465075615311,0.902,0.703,7.7354118171223e-146,"B intermediate","HMGN1"
"SEPT62",8.94636041777392e-150,0.485687747432324,0.823,0.588,1.85449105100035e-145,"B intermediate","SEPT6"
"TSTD12",1.32727681810953e-148,0.487490334236126,0.692,0.424,2.75131211625925e-144,"B intermediate","TSTD1"
"MT-CO31",6.5253875128785e-148,0.341872991296916,1,1,1.35264757754459e-143,"B intermediate","MT-CO3"
"RPLP02",2.46178018163231e-147,0.37573376285525,1,0.991,5.10302413850562e-143,"B intermediate","RPLP0"
"SEC62",6.45273019160728e-147,0.499987904758647,0.861,0.679,1.33758644141827e-142,"B intermediate","SEC62"
"CXCR42",7.29342009428268e-147,0.666473492505605,0.847,0.686,1.51185305134386e-142,"B intermediate","CXCR4"
"SF11",1.74554062368395e-146,0.450080083539674,0.906,0.758,3.61833115883446e-142,"B intermediate","SF1"
"RPS15A2",5.01047594901498e-145,0.31892081507978,1,1,1.03862155947132e-140,"B intermediate","RPS15A"
"MT-ND41",8.50360650731595e-144,0.381253604914105,1,1,1.76271259290152e-139,"B intermediate","MT-ND4"
"RPL212",3.77361711286084e-142,0.294028989337092,1,1,7.82233091324923e-138,"B intermediate","RPL21"
"EML42",1.51211396373389e-140,0.438350820695387,0.676,0.422,3.13446103542399e-136,"B intermediate","EML4"
"NOP532",1.34534017165601e-138,0.407145073825343,0.982,0.889,2.78875564182574e-134,"B intermediate","NOP53"
"RPL272",2.83285832978476e-137,0.298249091791214,1,0.999,5.87223203181084e-133,"B intermediate","RPL27"
"CHD92",2.83199451252624e-136,0.400164556983324,0.629,0.373,5.87044142501564e-132,"B intermediate","CHD9"
"JMJD1C1",5.74230030658091e-135,0.476128386981893,0.719,0.494,1.19032143055116e-130,"B intermediate","JMJD1C"
"RPL52",2.19819584674313e-132,0.304706783093922,1,0.999,4.55664017071383e-128,"B intermediate","RPL5"
"LAMTOR52",3.78982295855293e-132,0.424310191205491,0.694,0.471,7.85592401078437e-128,"B intermediate","LAMTOR5"
"TMEM1542",7.76109724534165e-132,0.39534472457092,0.584,0.326,1.60879784798687e-127,"B intermediate","TMEM154"
"TLK1",9.33359519723394e-131,0.394965453049542,0.602,0.36,1.93476094843462e-126,"B intermediate","TLK1"
"LBH3",4.88994884951159e-128,0.458688056682714,0.645,0.381,1.01363749701526e-123,"B intermediate","LBH"
"NT5C",4.14840130546731e-127,0.35846977172512,0.513,0.281,8.59922106610319e-123,"B intermediate","NT5C"
"ATP2B12",4.84747725340378e-126,0.388919574191515,0.732,0.477,1.00483355985807e-121,"B intermediate","ATP2B1"
"GABPB1-AS11",9.15846353150725e-124,0.507285072252873,0.629,0.396,1.89845790544614e-119,"B intermediate","GABPB1-AS1"
"BCL21",3.26261482066335e-123,0.333344564520684,0.519,0.267,6.76307426175306e-119,"B intermediate","BCL2"
"MT-ND31",4.28619840873081e-123,0.370086215709876,1,1,8.88486068145809e-119,"B intermediate","MT-ND3"
"ITSN21",4.44981222167182e-122,0.447574080232626,0.686,0.474,9.22401575430351e-118,"B intermediate","ITSN2"
"EEF1A12",5.22671471067256e-122,0.286139716719548,1,1,1.08344569237532e-117,"B intermediate","EEF1A1"
"MEF2A1",2.15165190301148e-121,0.437867447203267,0.523,0.295,4.4601592297525e-117,"B intermediate","MEF2A"
"GRB22",4.01185879826764e-121,0.396560579553149,0.839,0.64,8.31618210292898e-117,"B intermediate","GRB2"
"PDE4B1",3.23771774696247e-116,0.346338603681513,0.575,0.315,6.7114651176785e-112,"B intermediate","PDE4B"
"TUT42",1.33742730800133e-115,0.431835799260327,0.68,0.432,2.77235306675596e-111,"B intermediate","TUT4"
"RNASEH2B",3.59806572999831e-113,0.379955469086889,0.575,0.352,7.4584304517135e-109,"B intermediate","RNASEH2B"
"MKNK2",7.12608963601431e-112,0.359893400350167,0.522,0.302,1.47716712064941e-107,"B intermediate","MKNK2"
"REL2",7.9823826099095e-112,0.368553495789103,0.814,0.579,1.65466809120814e-107,"B intermediate","REL"
"KLF22",1.26499478877704e-110,0.526968709538542,0.986,0.893,2.62220769765592e-106,"B intermediate","KLF2"
"RPL282",2.19541376172805e-110,0.227194428066856,1,1,4.55087318668607e-106,"B intermediate","RPL28"
"RPL232",4.80393571147552e-110,0.270040489524641,1,0.999,9.9580783363176e-106,"B intermediate","RPL23"
"MYCBP2",1.75000914005258e-106,0.409559638938587,0.843,0.687,3.627593946415e-102,"B intermediate","MYCBP2"
"RPL382",7.08575890271458e-106,0.242560634619779,1,1,1.46880696294371e-101,"B intermediate","RPL38"
"ARGLU12",3.69318877800128e-103,0.365527030630446,0.919,0.813,7.65561101791885e-99,"B intermediate","ARGLU1"
"ERP29",1.06439010256354e-102,0.362239334918356,0.907,0.796,2.20637424360397e-98,"B intermediate","ERP29"
"RPS91",4.88516110536756e-102,0.253894898527533,1,1,1.01264504553164e-97,"B intermediate","RPS9"
"CD693",5.16965732566794e-102,0.486394167418975,0.67,0.432,1.07161826703771e-97,"B intermediate","CD69"
"CDC401",2.0746991876743e-101,0.369390756675845,0.64,0.419,4.30064394613005e-97,"B intermediate","CDC40"
"RIPOR21",1.55854536019407e-100,0.363815509876186,0.935,0.825,3.23070867714628e-96,"B intermediate","RIPOR2"
"RPS142",2.16158411539339e-100,0.224489044291507,1,1,4.48074771279895e-96,"B intermediate","RPS14"
"BOD1L1",8.37339214506404e-100,0.408781918551744,0.794,0.631,1.73572045775033e-95,"B intermediate","BOD1L1"
"ANKRD123",3.46411249757334e-99,0.371725104397838,0.907,0.776,7.18075879621978e-95,"B intermediate","ANKRD12"
"RPS102",5.37459139587021e-95,0.275662935690203,1,0.996,1.11409905044994e-90,"B intermediate","RPS10"
"CIRBP2",1.1302598163568e-94,0.326815351555903,0.921,0.816,2.34291557332601e-90,"B intermediate","CIRBP"
"RCSD11",3.6030998726496e-94,0.371192593941578,0.709,0.518,7.46886572601535e-90,"B intermediate","RCSD1"
"LSM7",2.60330148722833e-93,0.358456409066981,0.769,0.592,5.3963836528756e-89,"B intermediate","LSM7"
"RNF19A1",2.70990734023447e-93,0.336384441127237,0.578,0.364,5.61736692557204e-89,"B intermediate","RNF19A"
"RPS33",7.38423301662417e-93,0.267220221477806,1,1,1.53067766201602e-88,"B intermediate","RPS3"
"RPL35A2",2.70889597552601e-91,0.220611208688396,1,1,5.61527046766788e-87,"B intermediate","RPL35A"
"RPL312",1.83654334826705e-90,0.248105809690538,1,0.994,3.80697070662277e-86,"B intermediate","RPL31"
"RPS3A2",8.21121271069499e-90,0.227276319108661,1,1,1.70210228279997e-85,"B intermediate","RPS3A"
"TAF1D",1.0649460321735e-89,0.389848938310808,0.745,0.567,2.20752663009245e-85,"B intermediate","TAF1D"
"BBX",1.52042836185833e-89,0.349417210994579,0.612,0.406,3.15169595129613e-85,"B intermediate","BBX"
"TMEM243",1.12390605477088e-87,0.331293809936502,0.545,0.334,2.32974486093455e-83,"B intermediate","TMEM243"
"SHOC22",1.23641513859876e-87,0.316693165724265,0.582,0.391,2.56296494080137e-83,"B intermediate","SHOC2"
"CTSH2",3.01102838596962e-87,0.242671785237842,0.606,0.351,6.24156074127642e-83,"B intermediate","CTSH"
"HIST1H4C1",5.49686799708948e-87,0.320441037760791,0.66,0.456,1.13944576711668e-82,"B intermediate","HIST1H4C"
"SLC38A14",1.39184548669262e-86,0.338614582396969,0.58,0.364,2.88515650936514e-82,"B intermediate","SLC38A1"
"MAP3K12",8.36804514510381e-83,0.314702125510437,0.598,0.394,1.73461207812857e-78,"B intermediate","MAP3K1"
"APPL1",1.91818408064777e-82,0.316072139683273,0.55,0.353,3.97620378077477e-78,"B intermediate","APPL1"
"RPS122",1.36339007244696e-79,0.228651935284078,1,1,2.82617128117529e-75,"B intermediate","RPS12"
"LUC7L31",2.5697863504271e-79,0.338182415926291,0.887,0.76,5.32691012580033e-75,"B intermediate","LUC7L3"
"RNASET22",3.65962962858903e-79,0.296439330985673,0.831,0.657,7.5860462571022e-75,"B intermediate","RNASET2"
"ZFAS1",7.19645655754027e-79,0.344951417674298,0.946,0.87,1.49175347981252e-74,"B intermediate","ZFAS1"
"NPM12",5.20704018470248e-77,0.252193656620732,0.991,0.936,1.07936735988698e-72,"B intermediate","NPM1"
"ARID1B",6.01578307248075e-76,0.349658591404586,0.679,0.497,1.24701167309453e-71,"B intermediate","ARID1B"
"FUS2",8.65718056378326e-76,0.351569461871286,0.878,0.774,1.79454695906663e-71,"B intermediate","FUS"
"B4GALT1",1.18682552213361e-75,0.335795305892161,0.515,0.338,2.46017062483075e-71,"B intermediate","B4GALT1"
"OFD1",3.4694789563816e-75,0.261845480263326,0.517,0.314,7.19188292868342e-71,"B intermediate","OFD1"
"PLEKHO12",1.32114824302838e-73,0.258146594150943,0.667,0.447,2.73860819297352e-69,"B intermediate","PLEKHO1"
"RPL43",1.50093854846207e-73,0.249517521144589,0.999,0.991,3.11129551710703e-69,"B intermediate","RPL4"
"ANAPC161",7.42958305675022e-73,0.292723859255049,0.84,0.69,1.54007827183375e-68,"B intermediate","ANAPC16"
"MT-CO12",1.79207796894108e-72,0.220364817099761,1,1,3.71479842181796e-68,"B intermediate","MT-CO1"
"PCSK72",1.88232470450895e-72,0.354466662762672,0.632,0.466,3.9018708799766e-68,"B intermediate","PCSK7"
"KIAA15512",6.25954159467332e-72,0.314297374586222,0.807,0.644,1.29754037715983e-67,"B intermediate","KIAA1551"
"BDP12",7.00182110631446e-71,0.333010122916754,0.629,0.455,1.45140749712792e-66,"B intermediate","BDP1"
"TOMM72",1.30290513218642e-70,0.261910406655289,0.998,0.982,2.70079204850924e-66,"B intermediate","TOMM7"
"SET1",1.40145204209416e-69,0.273544015735296,0.937,0.877,2.90506993805698e-65,"B intermediate","SET"
"YWHAZ2",3.53445766549637e-69,0.25074956720861,0.946,0.882,7.32657729480743e-65,"B intermediate","YWHAZ"
"DDX171",8.56942435085041e-69,0.30540756594148,0.924,0.856,1.77635597368778e-64,"B intermediate","DDX17"
"RASGRP21",2.94623668505071e-68,0.289362528053075,0.588,0.413,6.10725402444162e-64,"B intermediate","RASGRP2"
"ATRX2",1.66567335098946e-67,0.3012962094731,0.852,0.721,3.45277428926605e-63,"B intermediate","ATRX"
"ADD11",3.12220786366472e-65,0.282469344518831,0.547,0.384,6.4720246805906e-61,"B intermediate","ADD1"
"EIF4A21",4.5285866377446e-65,0.263979965906654,0.888,0.769,9.38730724138077e-61,"B intermediate","EIF4A2"
"ANP32E",2.49330001272976e-64,0.2774999222916,0.603,0.442,5.16836159638751e-60,"B intermediate","ANP32E"
"PDCD41",2.67513210849838e-64,0.312247407533619,0.72,0.571,5.54528134770629e-60,"B intermediate","PDCD4"
"CNTRL",3.32546430313027e-64,0.310825316633121,0.561,0.39,6.89335495395873e-60,"B intermediate","CNTRL"
"MIS18BP12",4.89303509221834e-64,0.262959851265907,0.654,0.478,1.01427724426594e-59,"B intermediate","MIS18BP1"
"C6orf481",9.72103380748206e-64,0.275662775717466,0.784,0.608,2.01507309795296e-59,"B intermediate","C6orf48"
"UCP22",1.54280965988938e-63,0.341086763025168,0.773,0.646,3.1980901439847e-59,"B intermediate","UCP2"
"MT-ND4L1",1.74651277762292e-63,0.301585702961399,0.869,0.774,3.62034633673455e-59,"B intermediate","MT-ND4L"
"CIB11",6.48572304249379e-63,0.481294747005401,0.662,0.541,1.34442552947854e-58,"B intermediate","CIB1"
"SCAF111",1.57503415480177e-62,0.281138454545422,0.856,0.741,3.26488829948859e-58,"B intermediate","SCAF11"
"CYCS1",5.05935472376283e-62,0.298854791621239,0.591,0.441,1.0487536406888e-57,"B intermediate","CYCS"
"EEF1D1",1.41531099686739e-61,0.22504830402249,0.998,0.989,2.93379816540642e-57,"B intermediate","EEF1D"
"OGA1",2.37888630705829e-61,0.289816187607691,0.643,0.485,4.93119342590113e-57,"B intermediate","OGA"
"KMT2E2",3.60109943426589e-61,0.279945251135286,0.808,0.676,7.46471901728977e-57,"B intermediate","KMT2E"
"TAF71",7.28275111174609e-61,0.26522357926705,0.661,0.49,1.50964147795385e-56,"B intermediate","TAF7"
"PCF11",2.32086738257274e-60,0.284139981362658,0.55,0.386,4.81092599733504e-56,"B intermediate","PCF11"
"PEBP12",5.26424084982802e-60,0.259919750274397,0.694,0.509,1.09122448576085e-55,"B intermediate","PEBP1"
"KLF62",1.75525866839667e-58,0.263923894410121,0.856,0.7,3.63847569371945e-54,"B intermediate","KLF6"
"RNMT",2.17088629825945e-58,0.283994827439698,0.632,0.477,4.50003020766201e-54,"B intermediate","RNMT"
"PPDPF1",3.26707815307864e-58,0.257615049874365,0.871,0.764,6.77232630351671e-54,"B intermediate","PPDPF"
"DDX243",3.63755259825603e-58,0.261150894510462,0.859,0.742,7.54028278092492e-54,"B intermediate","DDX24"
"MT-CYB1",8.49151899202517e-58,0.235013843931348,1,1,1.7602069718569e-53,"B intermediate","MT-CYB"
"KRT10",1.45440628364495e-57,0.251979325296466,0.647,0.482,3.01483878536761e-53,"B intermediate","KRT10"
"ARF61",1.35310566868854e-56,0.274350560611951,0.69,0.541,2.80485274062447e-52,"B intermediate","ARF6"
"INPP5D",2.15573565655475e-56,0.257050242102369,0.508,0.349,4.46862444247235e-52,"B intermediate","INPP5D"
"PTPN62",2.48597417922181e-56,0.257507163297165,0.65,0.488,5.1531758761089e-52,"B intermediate","PTPN6"
"PPIA2",3.16516951244554e-56,0.221235105713589,0.979,0.949,6.56107988234836e-52,"B intermediate","PPIA"
"PPP1CC",6.65650921768576e-56,0.266206818419849,0.579,0.429,1.37982779573408e-51,"B intermediate","PPP1CC"
"TNRC6B",5.06695402873575e-55,0.251131465343971,0.79,0.643,1.05032890061663e-50,"B intermediate","TNRC6B"
"ZRANB21",2.79139829607932e-54,0.251259644021571,0.761,0.62,5.78628952794283e-50,"B intermediate","ZRANB2"
"LIMD2",4.51241754341114e-53,0.253333312785132,0.924,0.854,9.35379032573695e-49,"B intermediate","LIMD2"
"FNBP4",5.30310442496001e-53,0.267777138324436,0.643,0.49,1.09928051624996e-48,"B intermediate","FNBP4"
"ATF7IP1",9.33002717373417e-53,0.308110931036587,0.589,0.448,1.93402133284336e-48,"B intermediate","ATF7IP"
"RBM26",3.15049986428941e-52,0.24917153626607,0.562,0.402,6.53067116868552e-48,"B intermediate","RBM26"
