"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SEM11",3.3524508802353e-191,0.354556807054332,0.767,0.501,6.94929542963976e-187,"DC","SEM1"
"HMGN31",3.6267830349498e-191,0.34664540575511,0.702,0.449,7.51795855314745e-187,"DC","HMGN3"
"EIF3K",4.13561456052466e-191,0.344699410705896,0.976,0.91,8.57271542251156e-187,"DC","EIF3K"
"USF21",4.14497069794431e-190,0.423502616908721,0.629,0.387,8.59210975976877e-186,"DC","USF2"
"ARPC22",4.33744662838342e-190,0.280818871330665,0.997,0.946,8.99109311597599e-186,"DC","ARPC2"
"ATP5MG",3.14526233494458e-189,0.29765613597394,0.997,0.966,6.51981429410662e-185,"DC","ATP5MG"
"QKI1",3.57475298951526e-189,0.324236002154019,0.768,0.47,7.41010547196618e-185,"DC","QKI"
"MRPS15",9.06631883536537e-189,0.332757534851361,0.53,0.288,1.87935723138289e-184,"DC","MRPS15"
"AC020656.11",1.10008096687571e-188,0.574236434497556,0.538,0.284,2.28035783623666e-184,"DC","AC020656.1"
"H3F3B2",3.88293650957842e-187,0.374583136061261,1,0.995,8.0489390907051e-183,"DC","H3F3B"
"SNRPE",9.64080453719727e-187,0.350712547003694,0.737,0.477,1.99844237251562e-182,"DC","SNRPE"
"TIMM13",1.69127608127906e-184,0.35588526559526,0.541,0.3,3.50584618888336e-180,"DC","TIMM13"
"C8orf59",2.36882825320752e-184,0.353360381306128,0.771,0.543,4.91034408607387e-180,"DC","C8orf59"
"PSMB61",2.66385802769135e-184,0.33088238971124,0.688,0.43,5.5219113056014e-180,"DC","PSMB6"
"CLNS1A",2.31393009722584e-183,0.351575104135651,0.61,0.37,4.79654569853944e-179,"DC","CLNS1A"
"LYN2",1.11542025422576e-182,0.259277650409659,0.772,0.43,2.31215464498458e-178,"DC","LYN"
"NHP2",1.33685098094926e-182,0.340572048986415,0.572,0.336,2.77115839840972e-178,"DC","NHP2"
"RPL27A3",4.14556015697513e-182,0.273273256521711,1,1,8.59333164939376e-178,"DC","RPL27A"
"FAM162A",6.67778699257146e-182,0.33735140246491,0.508,0.265,1.38423846569014e-177,"DC","FAM162A"
"CKLF1",3.21892542271691e-181,0.40184079293188,0.687,0.433,6.67251050874989e-177,"DC","CKLF"
"ATP5MC21",1.1876991824184e-179,0.323380888488838,0.987,0.939,2.4619816352351e-175,"DC","ATP5MC2"
"COX7A2L",8.09468481732516e-178,0.353627846720212,0.781,0.548,1.67794721578333e-173,"DC","COX7A2L"
"TXNDC171",1.2828202058596e-177,0.314519288534412,0.54,0.288,2.65915800472635e-173,"DC","TXNDC17"
"SRSF31",1.15904988871067e-176,0.356352167085765,0.919,0.764,2.40259451430835e-172,"DC","SRSF3"
"CHMP1B1",2.315560053056e-176,0.46541847507316,0.534,0.307,4.79992443397979e-172,"DC","CHMP1B"
"CHCHD21",2.91739059713525e-176,0.353990817049601,0.979,0.894,6.04745896880166e-172,"DC","CHCHD2"
"GTF2A2",4.5320205677341e-175,0.31865777401433,0.611,0.368,9.39442543485601e-171,"DC","GTF2A2"
"CD3021",1.18370522251218e-174,0.27228551029812,0.551,0.263,2.4537025557455e-170,"DC","CD302"
"DNAJC71",5.36215843920632e-173,0.40187797435904,0.728,0.49,1.11152182286308e-168,"DC","DNAJC7"
"LDHA",5.87154520783865e-173,0.388995728811108,0.794,0.593,1.21711260613287e-168,"DC","LDHA"
"ECHDC1",6.91870160094802e-173,0.328225625826042,0.531,0.298,1.43417765486051e-168,"DC","ECHDC1"
"PSMB31",9.98432340410518e-173,0.321105599241264,0.782,0.538,2.06965039843696e-168,"DC","PSMB3"
"NDUFS71",1.40179941570808e-172,0.321115822626024,0.626,0.385,2.90579000882128e-168,"DC","NDUFS7"
"PLBD11",1.80950438028636e-171,0.247268183590796,0.522,0.252,3.7509216298956e-167,"DC","PLBD1"
"LYZ1",3.29419657404639e-171,0.79538474893318,0.845,0.768,6.82854007834077e-167,"DC","LYZ"
"PHB2",6.45964801937394e-171,0.34001244645872,0.646,0.406,1.33902043793602e-166,"DC","PHB2"
"TRIM81",1.26023889605748e-170,0.345199690517452,0.614,0.348,2.61234920763755e-166,"DC","TRIM8"
"CCT8",4.46541430027388e-170,0.337235165900555,0.706,0.461,9.25635730303773e-166,"DC","CCT8"
"CSTA1",4.65714951183911e-169,0.464094632835693,0.609,0.336,9.65380522309129e-165,"DC","CSTA"
"PDIA61",5.68674520686841e-169,0.365117845969872,0.665,0.435,1.17880541393175e-164,"DC","PDIA6"
"RBX12",1.66424545629535e-168,0.317074990926948,0.821,0.591,3.44981440635462e-164,"DC","RBX1"
"MYD881",5.4289591902737e-168,0.291015858230369,0.546,0.29,1.12536895055184e-163,"DC","MYD88"
"RPL82",1.33000890541792e-167,0.29331635808088,1,1,2.75697546004081e-163,"DC","RPL8"
"KIF5B1",3.47073874204359e-167,0.366832918712405,0.725,0.488,7.19449433838216e-163,"DC","KIF5B"
"RPL18A3",1.36200728070179e-166,0.238902680434251,1,1,2.82330489216674e-162,"DC","RPL18A"
"TUFM",1.42611689988117e-166,0.325876281652051,0.687,0.447,2.95619772176368e-162,"DC","TUFM"
"COPE1",5.8495466835441e-166,0.319213222342484,0.819,0.588,1.21255253203186e-161,"DC","COPE"
"RASSF21",1.73484613221694e-165,0.277587319017079,0.513,0.264,3.5961625474725e-161,"DC","RASSF2"
"ATP5F1E1",4.67853549549638e-165,0.259171532931304,1,0.997,9.69813622861444e-161,"DC","ATP5F1E"
"NBDY",9.75195897452517e-164,0.312548025993843,0.51,0.282,2.02148357582932e-159,"DC","NBDY"
"PSMA2",1.64734082499436e-163,0.32684916808867,0.648,0.406,3.41477279613082e-159,"DC","PSMA2"
"MARCH12",1.92278708629761e-162,0.244357638567442,0.63,0.326,3.98574535118631e-158,"DC","MARCH1"
"BLVRB1",2.2743787869479e-162,0.293844657576272,0.615,0.331,4.71455978746431e-158,"DC","BLVRB"
"HIGD2A1",3.54405882786532e-162,0.344285933252278,0.853,0.674,7.34647954428203e-158,"DC","HIGD2A"
"MLF2",4.12932730388014e-162,0.310824127499407,0.519,0.293,8.55968256821315e-158,"DC","MLF2"
"ACTR21",1.37998005801153e-161,0.301557427120661,0.966,0.814,2.86056066225209e-157,"DC","ACTR2"
"M6PR1",2.83027150709924e-160,0.336009759139219,0.722,0.488,5.86686980706602e-156,"DC","M6PR"
"CD1642",6.98920231346071e-159,0.498354309151595,0.741,0.541,1.44879174755727e-154,"DC","CD164"
"MTPN3",4.25593022398194e-158,0.248314157539537,0.923,0.716,8.82211776129215e-154,"DC","MTPN"
"ARPC52",1.21697936492091e-157,0.272984014747068,0.968,0.833,2.52267652554454e-153,"DC","ARPC5"
"SUPT4H11",3.73346320931036e-156,0.306664358782774,0.652,0.404,7.73909588657944e-152,"DC","SUPT4H1"
"SERBP11",1.71513197209988e-154,0.308695128952206,0.935,0.792,3.55529706496584e-150,"DC","SERBP1"
"SRP72",1.03551342308796e-153,0.338524333587193,0.69,0.451,2.14651577471904e-149,"DC","SRP72"
"GNAI21",1.75940946314981e-153,0.286322606016131,0.969,0.82,3.64707987616324e-149,"DC","GNAI2"
"PCBP21",1.73714484035992e-152,0.307415136181745,0.936,0.802,3.60092753958207e-148,"DC","PCBP2"
"ESD",2.64032233799502e-152,0.299169722230242,0.544,0.317,5.47312417442988e-148,"DC","ESD"
"HSPD1",3.04895507739373e-152,0.334878685145957,0.686,0.452,6.32017897992947e-148,"DC","HSPD1"
"DYNC1LI1",4.88250447813786e-152,0.320195595525129,0.508,0.283,1.0120943532732e-147,"DC","DYNC1LI1"
"PIM31",1.2024572700871e-151,0.353815536328221,0.559,0.329,2.49257367516356e-147,"DC","PIM3"
"TACC11",1.24492123749772e-151,0.378153122960564,0.6,0.376,2.58059723320902e-147,"DC","TACC1"
"DDT",2.05233700897508e-151,0.339151598510429,0.768,0.547,4.25428938590444e-147,"DC","DDT"
"PPT11",4.29744880879206e-151,0.324412612343488,0.569,0.335,8.90818163574506e-147,"DC","PPT1"
"EIF3M1",7.30376511636707e-151,0.325634442180616,0.813,0.604,1.51399747097173e-146,"DC","EIF3M"
"PSMA1",1.22560136945281e-150,0.305940620424988,0.734,0.505,2.54054907873873e-146,"DC","PSMA1"
"DBNL1",1.59880944361328e-150,0.323494517244893,0.639,0.418,3.31417209566597e-146,"DC","DBNL"
"NDUFA121",3.55861134603907e-150,0.320515396695856,0.743,0.528,7.3766454592044e-146,"DC","NDUFA12"
"BTF31",9.00984853628225e-149,0.262575331072679,0.996,0.979,1.86765150308595e-144,"DC","BTF3"
"CTSC2",1.18332599399382e-148,0.488071202804243,0.712,0.493,2.4529164529498e-144,"DC","CTSC"
"TXN2",1.37377755678377e-147,0.302809719992929,0.532,0.312,2.84770349745708e-143,"DC","TXN2"
"SEPT22",7.1028247165419e-147,0.303771311717515,0.705,0.474,1.47234453549197e-142,"DC","SEPT2"
"TET21",2.97564303943664e-146,0.278037582340215,0.543,0.305,6.16821045644821e-142,"DC","TET2"
"SEC61G",2.75303061055888e-145,0.428003031397896,0.775,0.588,5.7067571526275e-141,"DC","SEC61G"
"CPPED11",6.3079227577121e-145,0.230986059478665,0.558,0.291,1.30756930844614e-140,"DC","CPPED1"
"RPL353",6.43122771543276e-145,0.218508645572261,1,1,1.33312919313206e-140,"DC","RPL35"
"SMIM26",1.35541398532777e-144,0.299779630760054,0.688,0.466,2.80963765018594e-140,"DC","SMIM26"
"SPCS1",3.32912712736686e-144,0.805072122442641,0.795,0.661,6.90094762231876e-140,"DC","SPCS1"
"CHD92",1.76973014892852e-142,0.432069834908579,0.584,0.372,3.66847362571393e-138,"DC","CHD9"
"RPL53",2.10136253267048e-142,0.247768741662312,1,0.999,4.35591439397263e-138,"DC","RPL5"
"RTRAF",7.74065004746888e-142,0.30866114951095,0.775,0.555,1.60455934833982e-137,"DC","RTRAF"
"PFN11",1.01093433837486e-141,0.208991177117092,0.998,0.978,2.09556579001725e-137,"DC","PFN1"
"TIMM8B1",2.9943962490932e-141,0.295069336016228,0.549,0.325,6.2070839847453e-137,"DC","TIMM8B"
"RPS183",3.09921920259679e-141,0.220385038520188,1,1,6.42437148506289e-137,"DC","RPS18"
"RPS6KA3",4.13622719937448e-140,0.303819686612788,0.625,0.395,8.57398536158336e-136,"DC","RPS6KA3"
"TALDO12",5.4885610835154e-139,0.202614641832821,0.844,0.561,1.13772382700191e-134,"DC","TALDO1"
"RILPL21",7.57899348446033e-139,0.310762223129039,0.621,0.38,1.57104955939378e-134,"DC","RILPL2"
"RPS4X3",5.07590192086929e-137,0.293356830838809,1,1,1.05218370917699e-132,"DC","RPS4X"
"CLIC13",5.84931059626355e-137,0.285755274112516,0.969,0.809,1.21250359349947e-132,"DC","CLIC1"
"NAA381",1.0344517522152e-136,0.318517306418439,0.653,0.433,2.14431503716689e-132,"DC","NAA38"
"RPLP12",1.64120836536699e-136,0.202694683988905,1,1,3.40206082056924e-132,"DC","RPLP1"
"NDUFB10",4.57099194303847e-136,0.270955281377847,0.789,0.58,9.47520919872444e-132,"DC","NDUFB10"
"ALKBH7",5.40268024602698e-136,0.292654989233839,0.656,0.437,1.11992158819893e-131,"DC","ALKBH7"
"SSR43",1.21765567722743e-135,0.455698054313849,0.94,0.831,2.52407845332474e-131,"DC","SSR4"
"ATOX11",1.77382198328977e-135,0.285445168934878,0.529,0.301,3.67695558916136e-131,"DC","ATOX1"
"OGFRL11",2.08412078035331e-134,0.284825240217867,0.569,0.328,4.32017396559437e-130,"DC","OGFRL1"
"PRKAR1A2",2.58831996193899e-133,0.272712075220065,0.697,0.459,5.36532844910333e-129,"DC","PRKAR1A"
"RBM3",3.69820305044977e-133,0.28794709988812,0.926,0.784,7.66600510327733e-129,"DC","RBM3"
"MRPL33",5.00191187603137e-133,0.29107616910399,0.639,0.429,1.03684631278254e-128,"DC","MRPL33"
"REL2",4.27685726505306e-132,0.34669094868117,0.812,0.577,8.86549742472849e-128,"DC","REL"
"SEC11A1",1.44742663868822e-131,0.296476749999377,0.812,0.602,3.0003706793368e-127,"DC","SEC11A"
"TRABD",2.34190011657521e-131,0.285337740637026,0.571,0.358,4.85452475164876e-127,"DC","TRABD"
"EID11",1.52018705196285e-130,0.277473102282045,0.864,0.687,3.1511957400138e-126,"DC","EID1"
"SUMO31",3.69017063449098e-130,0.284230842193731,0.572,0.362,7.64935470823636e-126,"DC","SUMO3"
"S100A61",1.68497272452531e-129,0.284919910710983,0.992,0.969,3.49277996066852e-125,"DC","S100A6"
"LSM4",7.80784127701561e-129,0.280478312653086,0.589,0.379,1.61848741831257e-124,"DC","LSM4"
"RPL193",1.52372236965371e-128,0.202771814022008,1,1,3.15852410005517e-124,"DC","RPL19"
"PSMD81",6.19204114306561e-127,0.268217398653226,0.709,0.498,1.28354820854607e-122,"DC","PSMD8"
"BLOC1S11",1.70018019370026e-124,0.271884569550455,0.809,0.599,3.52430352352127e-120,"DC","BLOC1S1"
"TIMP12",8.43198898684824e-124,0.324309585570382,0.664,0.471,1.74786699708377e-119,"DC","TIMP1"
"FAM96B",1.00018572488576e-123,0.257932630979362,0.641,0.427,2.0732849891157e-119,"DC","FAM96B"
"CMTM62",2.04742942190973e-123,0.246029068286999,0.721,0.48,4.24411644867667e-119,"DC","CMTM6"
"UQCR101",2.08785493676372e-123,0.254555887884095,0.9,0.74,4.32791449841751e-119,"DC","UQCR10"
"CPNE3",7.24046259141646e-123,0.532273558849407,0.546,0.354,1.50087549057472e-118,"DC","CPNE3"
"COX6A1",7.24023626970861e-122,0.264100931058529,0.911,0.775,1.5008285763479e-117,"DC","COX6A1"
"EIF3F",7.27620742662918e-121,0.274123382727667,0.919,0.794,1.50828503746596e-116,"DC","EIF3F"
"OS91",5.02299604157217e-120,0.27056442387618,0.575,0.363,1.04121684945749e-115,"DC","OS9"
"COX5B1",7.12126739620387e-120,0.259105439061164,0.94,0.813,1.4761675185591e-115,"DC","COX5B"
"NDUFS2",7.94033015909676e-120,0.263699381650925,0.509,0.306,1.64595103867917e-115,"DC","NDUFS2"
"CASP11",1.51892942702599e-119,0.363546417739227,0.6,0.42,3.14858880928218e-115,"DC","CASP1"
"PSMB4",6.44636407328733e-119,0.262578775355222,0.664,0.458,1.33626680875173e-114,"DC","PSMB4"
"NAP1L12",1.41786179847931e-118,0.241819846718487,0.979,0.906,2.93908572206777e-114,"DC","NAP1L1"
"TMED9",1.22351832908531e-117,0.302091684890776,0.566,0.374,2.53623114436093e-113,"DC","TMED9"
"SH3KBP12",1.10687796103252e-116,0.302868002868897,0.777,0.583,2.2944473254243e-112,"DC","SH3KBP1"
"VDAC3",1.78264359294071e-116,0.241523134939647,0.513,0.315,3.6952419038068e-112,"DC","VDAC3"
"CEBPD1",2.45697506170876e-116,0.200249954040343,0.657,0.414,5.09306360541608e-112,"DC","CEBPD"
"UQCRQ1",6.56924069546262e-116,0.26899061931348,0.757,0.552,1.36173790376245e-111,"DC","UQCRQ"
"YWHAH1",5.20699976581337e-115,0.221589048513452,0.523,0.324,1.07935898145545e-110,"DC","YWHAH"
"MYADM1",5.33082394252139e-115,0.34183895097217,0.525,0.316,1.10502649504526e-110,"DC","MYADM"
"TMEM14B",1.59067735401287e-114,0.262540247150949,0.651,0.444,3.29731508713328e-110,"DC","TMEM14B"
"EIF3I",1.33105499056483e-112,0.259907989380492,0.64,0.436,2.75914388994183e-108,"DC","EIF3I"
"NDUFB3",1.33788769579482e-112,0.226909103684291,0.617,0.413,2.77330740461308e-108,"DC","NDUFB3"
"LGALS31",1.4544687463907e-112,0.306995471358821,0.629,0.397,3.01496826439329e-108,"DC","LGALS3"
"UQCRFS1",2.02190455067549e-112,0.257693974986908,0.666,0.458,4.19120594309523e-108,"DC","UQCRFS1"
"KTN1",1.27710347389512e-111,0.320631718546269,0.823,0.644,2.64730779103719e-107,"DC","KTN1"
"ARPC43",3.38443234632488e-111,0.246070896491575,0.799,0.592,7.01558981069683e-107,"DC","ARPC4"
"GHITM",6.10924551679602e-111,0.248523057795508,0.697,0.493,1.26638550317665e-106,"DC","GHITM"
"METRNL2",6.8297527760545e-111,0.286985973368489,0.51,0.312,1.41573945294834e-106,"DC","METRNL"
"TBCA",1.36814918988184e-110,0.269062760361299,0.824,0.646,2.83603645570606e-106,"DC","TBCA"
"COX4I1",4.28437242864085e-110,0.21420318205318,0.997,0.984,8.88107560732962e-106,"DC","COX4I1"
"PSMB11",3.19444053632425e-109,0.237216454843052,0.835,0.664,6.62175578774654e-105,"DC","PSMB1"
"PRDX61",4.60354914522081e-109,0.237306843704174,0.682,0.476,9.54269702312822e-105,"DC","PRDX6"
"SRP141",8.63903457000759e-109,0.386929381111592,0.989,0.957,1.79078547601687e-104,"DC","SRP14"
"NDUFB41",6.42778235271408e-108,0.263407174092009,0.777,0.582,1.3324150038941e-103,"DC","NDUFB4"
"VDAC2",3.0974170757439e-107,0.254112154313061,0.659,0.457,6.42063585630954e-103,"DC","VDAC2"
"IDH3G1",3.40271973594282e-107,0.238610274982545,0.519,0.33,7.05349774063586e-103,"DC","IDH3G"
"BLOC1S6",8.8375061078815e-107,0.248818977414974,0.537,0.34,1.83192664110276e-102,"DC","BLOC1S6"
"PSMD7",1.72999381621569e-106,0.241671270486424,0.608,0.407,3.58610418163351e-102,"DC","PSMD7"
"LYPLA11",2.18335852479875e-106,0.241503700737967,0.51,0.32,4.52588388605534e-102,"DC","LYPLA1"
"SNRPG",2.56614489367631e-106,0.242479627399513,0.685,0.483,5.31936175010163e-102,"DC","SNRPG"
"CAPNS12",7.79424997100868e-106,0.234606932147601,0.759,0.544,1.61567007649039e-101,"DC","CAPNS1"
"TXNL4A",1.72540404338274e-105,0.2352379238353,0.58,0.393,3.57659004152808e-101,"DC","TXNL4A"
"CAPZA22",5.20727784074733e-105,0.210245940662091,0.675,0.45,1.07941662360851e-100,"DC","CAPZA2"
"UQCRH1",1.33180098614156e-104,0.266202860037241,0.909,0.816,2.76069026417284e-100,"DC","UQCRH"
"IFNGR11",2.04351659923844e-104,0.225140613826565,0.574,0.358,4.23600555856136e-100,"DC","IFNGR1"
"PSMA72",2.89232754465495e-104,0.234411649490585,0.921,0.778,5.99550576731525e-100,"DC","PSMA7"
"ENO12",5.20767470576412e-103,0.292298915089053,0.868,0.746,1.07949888975784e-98,"DC","ENO1"
"ATP6V0D11",1.64572052637462e-102,0.206600287642287,0.546,0.344,3.41141407912195e-98,"DC","ATP6V0D1"
"ANP32A1",1.89329783365559e-102,0.248074082307542,0.768,0.572,3.92461707938468e-98,"DC","ANP32A"
"PSMB2",4.3621553448483e-102,0.224887656673017,0.53,0.338,9.04231181433604e-98,"DC","PSMB2"
"PDCD6",7.85965727368358e-102,0.226829076838768,0.63,0.43,1.62922835626187e-97,"DC","PDCD6"
"CAP13",1.61920017005979e-101,0.217135925947522,0.898,0.726,3.35644003251694e-97,"DC","CAP1"
"MRPL51",1.43085642272195e-100,0.223567777976529,0.551,0.363,2.96602227866034e-96,"DC","MRPL51"
"ZYX2",2.68193451064832e-100,0.229607305036369,0.599,0.386,5.5593820471229e-96,"DC","ZYX"
"UFC11",3.16510140731281e-100,0.241772564065379,0.724,0.531,6.56093870721871e-96,"DC","UFC1"
"ENY21",2.23185242187338e-99,0.216855639955295,0.702,0.487,4.62640688530132e-95,"DC","ENY2"
"TRIM22",2.2677523446571e-99,0.301888660839288,0.634,0.45,4.70082383523971e-95,"DC","TRIM22"
"NDUFB21",2.22274073622228e-98,0.235415239877454,0.837,0.67,4.60751927211516e-94,"DC","NDUFB2"
"GNB11",2.27338529325135e-98,0.25412263035085,0.727,0.529,4.71250037438072e-94,"DC","GNB1"
"MOB1A2",7.34186497829553e-98,0.229678547013404,0.8,0.595,1.52189519135088e-93,"DC","MOB1A"
"ATP1B31",1.793187372451e-97,0.245167892388151,0.528,0.336,3.71709810435368e-93,"DC","ATP1B3"
"TMEM258",2.53858168903841e-97,0.26242251761046,0.831,0.671,5.26222598320773e-93,"DC","TMEM258"
"MT-CO32",2.74965058187281e-97,0.225697495821907,1,1,5.69975069116415e-93,"DC","MT-CO3"
"THOC7",3.34572245530863e-97,0.226437812022392,0.584,0.394,6.93534807760926e-93,"DC","THOC7"
"DDX27",5.33181995348438e-97,0.240631041384128,0.526,0.339,1.10523295815778e-92,"DC","DDX27"
"TOMM22",5.61771107929485e-97,0.237672659157675,0.536,0.355,1.16449532962703e-92,"DC","TOMM22"
"RAB5C1",6.36269202509138e-97,0.216280153302744,0.614,0.416,1.31892242988119e-92,"DC","RAB5C"
"GNB21",1.15340802789931e-96,0.222080645360148,0.701,0.494,2.39089950103247e-92,"DC","GNB2"
"PPP1CB1",1.892089181651e-95,0.264441156158726,0.702,0.525,3.92211166464436e-91,"DC","PPP1CB"
"RAN",3.31442347705614e-95,0.234584377311018,0.824,0.657,6.87046842558967e-91,"DC","RAN"
"VPS36",7.91095232344379e-95,0.260482799893726,0.53,0.352,1.63986130712666e-90,"DC","VPS36"
"SELENOH1",1.26314581651013e-94,0.271634726121427,0.791,0.629,2.61837496304385e-90,"DC","SELENOH"
"EIF4A11",2.5541077523058e-94,0.244702729820991,0.666,0.468,5.2944099597547e-90,"DC","EIF4A1"
"UQCRC2",1.66258424780611e-93,0.225760604433345,0.578,0.395,3.44637088727729e-89,"DC","UQCRC2"
"SRSF2",3.36069547338445e-93,0.234499636761312,0.787,0.612,6.96638564677862e-89,"DC","SRSF2"
"NDUFA10",1.08187191304452e-92,0.24815937011958,0.51,0.328,2.24261228854999e-88,"DC","NDUFA10"
"MRPL52",1.14826325203841e-92,0.228553829062688,0.566,0.376,2.38023489515042e-88,"DC","MRPL52"
"SNRPB1",2.55598386367274e-92,0.222135311739878,0.775,0.597,5.29829895100722e-88,"DC","SNRPB"
"TRAPPC12",2.99094298525218e-92,0.226196757898847,0.775,0.583,6.19992571412925e-88,"DC","TRAPPC1"
"MT-ND42",4.91292915832755e-92,0.207289921746215,1,1,1.01840108522972e-87,"DC","MT-ND4"
"CLTC1",5.42416204513513e-92,0.22341495738436,0.506,0.318,1.12437455033606e-87,"DC","CLTC"
"EIF3J",7.90449142781357e-92,0.220371955657489,0.573,0.384,1.63852202807147e-87,"DC","EIF3J"
"ATP5MD",1.13500027500594e-91,0.233236332186572,0.855,0.694,2.35274207005981e-87,"DC","ATP5MD"
"GRB22",1.16702210621992e-91,0.209303488607381,0.838,0.638,2.41912012398327e-87,"DC","GRB2"
"PTPN21",1.44897531590429e-91,0.236143395653623,0.622,0.432,3.003580932338e-87,"DC","PTPN2"
"PDIA31",2.65349584274547e-91,0.273679203368904,0.8,0.642,5.50043153242708e-87,"DC","PDIA3"
"ATP5MPL2",1.85557559417393e-90,0.210655204235854,0.93,0.789,3.84642264916314e-86,"DC","ATP5MPL"
"IFI163",3.73708825494201e-90,0.256537502027505,0.811,0.646,7.74661024366929e-86,"DC","IFI16"
"AP2M12",7.64559804874427e-90,0.220846363524154,0.671,0.484,1.5848560195242e-85,"DC","AP2M1"
"PKM2",5.83329624783707e-89,0.219773185597286,0.737,0.548,1.20918397921415e-84,"DC","PKM"
"GADD45B1",5.83089442995214e-88,0.50768534986711,0.503,0.344,1.20868610638478e-83,"DC","GADD45B"
"NRDC",4.69058200546117e-87,0.245176544490037,0.567,0.389,9.72310743912046e-83,"DC","NRDC"
"CRIP1",6.53636874982217e-87,0.328928192669767,0.527,0.363,1.35492387815064e-82,"DC","CRIP1"
"TMED2",9.6338424406475e-87,0.250065040475382,0.545,0.382,1.99699919952182e-82,"DC","TMED2"
"NDUFB11",1.41968383449395e-86,0.214603576114475,0.807,0.621,2.94286262052251e-82,"DC","NDUFB1"
"ACTR32",6.69289678979008e-86,0.23354620991181,0.864,0.738,1.38737057555559e-81,"DC","ACTR3"
"ANAPC111",2.306524337181e-85,0.211551437902588,0.621,0.437,4.78119429854249e-81,"DC","ANAPC11"
"PGK11",4.0185460503498e-85,0.221409880462722,0.804,0.622,8.3300441077701e-81,"DC","PGK1"
"PSMA51",5.06620461668828e-85,0.211107231417315,0.61,0.421,1.05017355499331e-80,"DC","PSMA5"
"PSMG2",1.94335555641408e-83,0.211573093928844,0.513,0.341,4.02838173289076e-79,"DC","PSMG2"
"REEP51",6.93286946220204e-83,0.212665035709321,0.656,0.457,1.43711451081986e-78,"DC","REEP5"
"EIF3D",3.08621380611397e-81,0.232504821265752,0.729,0.565,6.39741259869366e-77,"DC","EIF3D"
"EIF3A1",5.61551510959595e-81,0.217752510144392,0.831,0.671,1.16404012706814e-76,"DC","EIF3A"
"TOP12",8.78142578399137e-80,0.227627383070329,0.641,0.463,1.82030175076357e-75,"DC","TOP1"
"CUX11",8.59451459961508e-79,0.215837571031079,0.504,0.327,1.78155693135421e-74,"DC","CUX1"
"H2AFV1",1.22762067245873e-78,0.221199962991852,0.695,0.522,2.5447348919397e-74,"DC","H2AFV"
"ATP6V1F1",1.33379370740089e-78,0.200556114605059,0.748,0.569,2.76482097607131e-74,"DC","ATP6V1F"
"PSMB7",1.72023881150487e-78,0.207907917397869,0.528,0.364,3.56588303236844e-74,"DC","PSMB7"
"TRAM11",2.06103833843019e-78,0.307370497302007,0.61,0.469,4.27232637173195e-74,"DC","TRAM1"
"UCP22",8.21514303229908e-78,0.358613394654227,0.758,0.645,1.70291699916528e-73,"DC","UCP2"
"PSME22",1.33967680963804e-77,0.234042635809255,0.802,0.658,2.77701605869869e-73,"DC","PSME2"
"CLINT1",2.47014444002485e-76,0.220781656423107,0.596,0.429,5.12036240972751e-72,"DC","CLINT1"
"ZNF7061",3.87054199498633e-75,0.285233082149205,0.695,0.545,8.02324650140716e-71,"DC","ZNF706"
"NDUFA1",6.82016910887175e-75,0.20427485049535,0.884,0.741,1.41375285457802e-70,"DC","NDUFA1"
"ATP5ME1",1.10140524099897e-74,0.208359421234792,0.876,0.745,2.28310292406677e-70,"DC","ATP5ME"
"ARF61",1.15536742258466e-74,0.23065461959773,0.714,0.54,2.39496113027573e-70,"DC","ARF6"
"NDUFB8",7.22036198952024e-74,0.207622419014461,0.758,0.597,1.49670883680765e-69,"DC","NDUFB8"
"TM9SF31",1.39101804140799e-73,0.247245097726359,0.545,0.392,2.88344129803461e-69,"DC","TM9SF3"
"MXD4",2.84189555909922e-73,0.204672819706125,0.52,0.357,5.89096530445677e-69,"DC","MXD4"
"METAP2",5.31522766079439e-72,0.206886080261085,0.584,0.417,1.10179354180607e-67,"DC","METAP2"
"COX7A2",5.45342380076209e-71,0.203629341168697,0.905,0.79,1.13044021965997e-66,"DC","COX7A2"
"RHOG1",4.45111640942086e-70,0.202408064066326,0.67,0.498,9.2267192050885e-66,"DC","RHOG"
"DPP7",2.36264613142178e-67,0.202221620547157,0.58,0.424,4.8975291658242e-63,"DC","DPP7"
"ERH",3.71578693105591e-66,0.206485673896057,0.702,0.545,7.70245472938581e-62,"DC","ERH"
"DNAJA11",2.211257442257e-65,0.256466659704588,0.665,0.511,4.58371555205455e-61,"DC","DNAJA1"
